ibge_id,uf,name,capital,lon,lat,no_accents,alternative_names,microregion,mesoregion
2514602,PB,São José do Bonfim,,-37.3092447285,-7.1609149774,Sao Jose do Bonfim,,Patos,Sertão Paraibano
2514651,PB,São José do Brejo do Cruz,,-37.3538296762,-6.2129153407,Sao Jose do Brejo do Cruz,,Catolé do Rocha,Sertão Paraibano
2514701,PB,São José do Sabugi,,-36.7974932182,-6.7755314068,Sao Jose do Sabugi,,Seridó Ocidental Paraibano,Borborema
2514800,PB,São José dos Cordeiros,,-36.8027778195,-7.392642697,Sao Jose dos Cordeiros,,Cariri Ocidental,Borborema
2514909,PB,São Mamede,,-37.0948573852,-6.9302283714,Sao Mamede,,Seridó Ocidental Paraibano,Borborema
2515005,PB,São Miguel de Taipu,,-35.2104513919,-7.2492335304,Sao Miguel de Taipu,,Sapé,Mata Paraibana
2515104,PB,São Sebastião de Lagoa de Roça,,-35.8664139115,-7.1009459552,Sao Sebastiao de Lagoa de Roca,,Esperança,Agreste Paraibano
2515203,PB,São Sebastião do Umbuzeiro,,-37.008416978,-8.1571187547,Sao Sebastiao do Umbuzeiro,,Cariri Ocidental,Borborema
2515302,PB,Sapé,,-35.2304326165,-7.087111,Sape,,Sapé,Mata Paraibana
2515401,PB,Seridó,,-36.4107641096,-6.8569085632,Serido,,Seridó Oriental Paraibano,Borborema
2515500,PB,Serra Branca,,-36.6556668629,-7.4805025245,Serra Branca,,Cariri Ocidental,Borborema
2515609,PB,Serra da Raiz,,-35.4427388369,-6.6855176501,Serra da Raiz,,Guarabira,Agreste Paraibano
2515708,PB,Serra Grande,,-38.374894787,-7.2141477578,Serra Grande,,Itaporanga,Sertão Paraibano
2515807,PB,Serra Redonda,,-35.6742704972,-7.1825494247,Serra Redonda,,Campina Grande,Agreste Paraibano
2515906,PB,Serraria,,-35.6441425708,-6.8170889428,Serraria,,Brejo Paraibano,Agreste Paraibano
2515930,PB,Sertãozinho,,-35.4417507457,-6.750797546,Sertaozinho,,Guarabira,Agreste Paraibano
2515971,PB,Sobrado,,-35.238195479,-7.1445756136,Sobrado,,Sapé,Mata Paraibana
2516003,PB,Solânea,,-35.6561584077,-6.7598975,Solanea,,Curimataú Oriental,Agreste Paraibano
2516102,PB,Soledade,,-36.3626648604,-7.0587413778,Soledade,,Curimataú Ocidental,Agreste Paraibano
2516151,PB,Sossêgo,,-36.2482238788,-6.7675275289,Sossego,,Curimataú Ocidental,Agreste Paraibano
2516201,PB,Sousa,,-38.2296050806,-6.763378005,Sousa,,Sousa,Sertão Paraibano
2516300,PB,Sumé,,-36.8802761457,-7.6710536151,Sume,,Cariri Ocidental,Borborema
2516409,PB,Tacima,,-35.6388366565,-6.4889169425,Tacima,Campo de Santana,Curimataú Oriental,Agreste Paraibano
2516508,PB,Taperoá,,-36.8289985343,-7.209539351,Taperoa,,Cariri Ocidental,Borborema
2516607,PB,Tavares,,-37.8785919325,-7.6357084462,Tavares,,Serra do Teixeira,Sertão Paraibano
2516706,PB,Teixeira,,-37.2515615776,-7.2237029086,Teixeira,,Serra do Teixeira,Sertão Paraibano
2516755,PB,Tenório,,-36.6279998744,-6.9382604029,Tenorio,,Seridó Oriental Paraibano,Borborema
2516805,PB,Triunfo,,-38.5980983313,-6.5768355074,Triunfo,,Cajazeiras,Sertão Paraibano
2516904,PB,Uiraúna,,-38.4070270102,-6.5249270951,Uirauna,,Cajazeiras,Sertão Paraibano
2517001,PB,Umbuzeiro,,-35.6714708229,-7.6982063294,Umbuzeiro,,Umbuzeiro,Agreste Paraibano
2517100,PB,Várzea,,-36.9927210043,-6.7708072468,Varzea,,Seridó Ocidental Paraibano,Borborema
2517209,PB,Vieirópolis,,-38.2778434981,-6.5457135517,Vieiropolis,,Sousa,Sertão Paraibano
2517407,PB,Zabelê,,-37.0935519729,-8.0768741972,Zabele,,Cariri Ocidental,Borborema
2600054,PE,Abreu e Lima,,-34.8991305847,-7.90444899,Abreu e Lima,,Recife,Metropolitana de Recife
2600104,PE,Afogados da Ingazeira,,-37.6376860181,-7.7483275858,Afogados da Ingazeira,,Pajeú,Sertão Pernambucano
2600203,PE,Afrânio,,-41.0057973411,-8.5110912838,Afranio,,Petrolina,São Francisco Pernambucano
2600302,PE,Agrestina,,-35.9467768375,-8.455973,Agrestina,,Brejo Pernambucano,Agreste Pernambucano
2600401,PE,Água Preta,,-35.5185573512,-8.7091225523,Agua Preta,,Mata Meridional Pernambucana,Mata Pernambucana
2600500,PE,Águas Belas,,-37.1219571686,-9.1145895,Aguas Belas,,Vale do Ipanema,Agreste Pernambucano
2600609,PE,Alagoinha,,-36.7754560083,-8.466270523,Alagoinha,,Vale do Ipojuca,Agreste Pernambucano
2600708,PE,Aliança,,-35.2285014971,-7.6047298085,Alianca,,Mata Setentrional Pernambucana,Mata Pernambucana
2600807,PE,Altinho,,-36.0596997586,-8.4895925,Altinho,,Brejo Pernambucano,Agreste Pernambucano
2600906,PE,Amaraji,,-35.450772921,-8.378487,Amaraji,,Mata Meridional Pernambucana,Mata Pernambucana
2601003,PE,Angelim,,-36.2848143555,-8.8903742079,Angelim,,Garanhuns,Agreste Pernambucano
2601052,PE,Araçoiaba,,-35.0939665275,-7.7856418725,Aracoiaba,,Itamaracá,Metropolitana de Recife
2601102,PE,Araripina,,-40.502460575,-7.5781415,Araripina,,Araripina,Sertão Pernambucano
2601201,PE,Arcoverde,,-37.0565055646,-8.4239405,Arcoverde,,Sertão do Moxotó,Sertão Pernambucano
2601300,PE,Barra de Guabiraba,,-35.6628188858,-8.4209350376,Barra de Guabiraba,,Brejo Pernambucano,Agreste Pernambucano
2601409,PE,Barreiros,,-35.1990859873,-8.8141379901,Barreiros,,Mata Meridional Pernambucana,Mata Pernambucana
2601508,PE,Belém de Maria,,-35.8399240901,-8.6212019106,Belem de Maria,,Mata Meridional Pernambucana,Mata Pernambucana
2601607,PE,Belém de São Francisco,,-38.965567,-8.7461845,Belem de Sao Francisco,,Itaparica,São Francisco Pernambucano
2601706,PE,Belo Jardim,,-36.420035083,-8.3352954394,Belo Jardim,,Vale do Ipojuca,Agreste Pernambucano
2601805,PE,Betânia,,-38.0387381366,-8.2698407896,Betania,,Sertão do Moxotó,Sertão Pernambucano
2601904,PE,Bezerros,,-35.7544879459,-8.2353595,Bezerros,,Vale do Ipojuca,Agreste Pernambucano
2602001,PE,Bodocó,,-39.936163185,-7.779342627,Bodoco,,Araripina,Sertão Pernambucano
2602100,PE,Bom Conselho,,-36.6793143857,-9.1633829849,Bom Conselho,,Garanhuns,Agreste Pernambucano
2602209,PE,Bom Jardim,,-35.5871395023,-7.7995121807,Bom Jardim,,Médio Capibaribe,Agreste Pernambucano
2602308,PE,Bonito,,-35.7285279259,-8.4722605,Bonito,,Brejo Pernambucano,Agreste Pernambucano
2602407,PE,Brejão,,-36.5646966593,-9.0272491507,Brejao,,Garanhuns,Agreste Pernambucano
2602506,PE,Brejinho,,-37.287334554,-7.345671276,Brejinho,,Pajeú,Sertão Pernambucano
2602605,PE,Brejo da Madre de Deus,,-36.3703914413,-8.1489565,Brejo da Madre de Deus,,Vale do Ipojuca,Agreste Pernambucano
2602704,PE,Buenos Aires,,-35.3295704142,-7.72437221,Buenos Aires,,Mata Setentrional Pernambucana,Mata Pernambucana
2602803,PE,Buíque,,-37.1569881148,-8.6220590407,Buique,,Vale do Ipanema,Agreste Pernambucano
2602902,PE,Cabo de Santo Agostinho,,-35.0384889718,-8.2898642303,Cabo de Santo Agostinho,,Suape,Metropolitana de Recife
2603009,PE,Cabrobó,,-39.309841338,-8.5151054833,Cabrobo,,Petrolina,São Francisco Pernambucano
2603108,PE,Cachoeirinha,,-36.2359914118,-8.486831073,Cachoeirinha,,Vale do Ipojuca,Agreste Pernambucano
2603207,PE,Caetés,,-36.6248040076,-8.7755948448,Caetes,,Garanhuns,Agreste Pernambucano
2603306,PE,Calçado,,-36.3332880795,-8.7383779437,Calcado,,Garanhuns,Agreste Pernambucano
2603405,PE,Calumbi,,-38.1537459243,-7.9384273267,Calumbi,,Pajeú,Sertão Pernambucano
2603454,PE,Camaragibe,,-34.9957213564,-8.0205217675,Camaragibe,,Recife,Metropolitana de Recife
2603504,PE,Camocim de São Félix,,-35.7651947266,-8.3621380401,Camocim de Sao Felix,,Brejo Pernambucano,Agreste Pernambucano
2603603,PE,Camutanga,,-35.2827906438,-7.4070824199,Camutanga,,Mata Setentrional Pernambucana,Mata Pernambucana
2603702,PE,Canhotinho,,-36.1935748781,-8.8838705622,Canhotinho,,Garanhuns,Agreste Pernambucano
2603801,PE,Capoeiras,,-36.6237980173,-8.7361426797,Capoeiras,,Vale do Ipojuca,Agreste Pernambucano
2603900,PE,Carnaíba,,-37.7933989026,-7.8030582189,Carnaiba,,Pajeú,Sertão Pernambucano
2603926,PE,Carnaubeira da Penha,,-38.7434219469,-8.3206079647,Carnaubeira da Penha,,Itaparica,São Francisco Pernambucano
2604007,PE,Carpina,,-35.2580606059,-7.8468867164,Carpina,,Mata Setentrional Pernambucana,Mata Pernambucana
2604106,PE,Caruaru,,-35.9670733601,-8.285898,Caruaru,,Vale do Ipojuca,Agreste Pernambucano
2604155,PE,Casinhas,,-35.7253231034,-7.7432065679,Casinhas,,Alto Capibaribe,Agreste Pernambucano
2604205,PE,Catende,,-35.7216666573,-8.6703075,Catende,,Mata Meridional Pernambucana,Mata Pernambucana
2604304,PE,Cedro,,-39.2371382153,-7.7174692333,Cedro,,Salgueiro,Sertão Pernambucano
2604403,PE,Chã de Alegria,,-35.2137267362,-7.9979007802,Cha de Alegria,,Vitória de Santo Antão,Mata Pernambucana
2604502,PE,Chã Grande,,-35.4647408125,-8.2401127765,Cha Grande,,Vitória de Santo Antão,Mata Pernambucana
2604601,PE,Condado,,-35.1041184907,-7.589382255,Condado,,Mata Setentrional Pernambucana,Mata Pernambucana
2604700,PE,Correntes,,-36.3297018953,-9.1286655015,Correntes,,Garanhuns,Agreste Pernambucano
2604809,PE,Cortês,,-35.5415869,-8.4751512173,Cortes,,Mata Meridional Pernambucana,Mata Pernambucana
2604908,PE,Cumaru,,-35.6946989631,-8.0150324429,Cumaru,,Médio Capibaribe,Agreste Pernambucano
2605004,PE,Cupira,,-35.9502573664,-8.6112826602,Cupira,,Brejo Pernambucano,Agreste Pernambucano
2605103,PE,Custódia,,-37.6410965907,-8.089002,Custodia,,Sertão do Moxotó,Sertão Pernambucano
2605152,PE,Dormentes,,-40.7707358131,-8.4486569865,Dormentes,,Petrolina,São Francisco Pernambucano
2605202,PE,Escada,,-35.2361574244,-8.36252199,Escada,,Mata Meridional Pernambucana,Mata Pernambucana
2605301,PE,Exu,,-39.7227283393,-7.516307,Exu,,Araripina,Sertão Pernambucano
2605400,PE,Feira Nova,,-35.3905979865,-7.9487277422,Feira Nova,,Médio Capibaribe,Agreste Pernambucano
2605459,PE,Fernando de Noronha,,-32.4351863281,-3.8520214008,Fernando de Noronha,,Fernando de Noronha,Metropolitana de Recife
2605509,PE,Ferreiros,,-35.2440702124,-7.4454942053,Ferreiros,,Mata Setentrional Pernambucana,Mata Pernambucana
2605608,PE,Flores,,-37.9714561138,-7.8617144749,Flores,,Pajeú,Sertão Pernambucano
2605707,PE,Floresta,,-38.571239342,-8.6008265,Floresta,,Itaparica,São Francisco Pernambucano
2605806,PE,Frei Miguelinho,,-35.9231276419,-7.9444582474,Frei Miguelinho,,Alto Capibaribe,Agreste Pernambucano
2605905,PE,Gameleira,,-35.3866107835,-8.5838357705,Gameleira,,Mata Meridional Pernambucana,Mata Pernambucana
2606002,PE,Garanhuns,,-36.4930502821,-8.88890553,Garanhuns,,Garanhuns,Agreste Pernambucano
2606101,PE,Glória do Goitá,,-35.2923223923,-7.9996084721,Gloria do Goita,,Vitória de Santo Antão,Mata Pernambucana
2606200,PE,Goiana,,-34.9983762972,-7.5592318549,Goiana,,Mata Setentrional Pernambucana,Mata Pernambucana
2606309,PE,Granito,,-39.6192863432,-7.7092532823,Granito,,Araripina,Sertão Pernambucano
2606408,PE,Gravatá,,-35.5714923938,-8.2059995,Gravata,,Vale do Ipojuca,Agreste Pernambucano
2606507,PE,Iati,,-36.8472759684,-9.0457092509,Iati,,Garanhuns,Agreste Pernambucano
2606606,PE,Ibimirim,,-37.6900466897,-8.5387622082,Ibimirim,,Sertão do Moxotó,Sertão Pernambucano
2606705,PE,Ibirajuba,,-36.1804630924,-8.5805349356,Ibirajuba,,Brejo Pernambucano,Agreste Pernambucano
2606804,PE,Igarassu,,-34.9105833876,-7.82837199,Igarassu,,Itamaracá,Metropolitana de Recife
2606903,PE,Iguaraci,,-37.5188211185,-7.8447743013,Iguaraci,,Pajeú,Sertão Pernambucano
2607000,PE,Inajá,,-37.8244851112,-8.9020460789,Inaja,,Sertão do Moxotó,Sertão Pernambucano
2607109,PE,Ingazeira,,-37.4576704744,-7.6777971945,Ingazeira,,Pajeú,Sertão Pernambucano
2607208,PE,Ipojuca,,-35.0634719379,-8.3969865,Ipojuca,,Suape,Metropolitana de Recife
2607307,PE,Ipubi,,-40.1502087502,-7.6497045,Ipubi,,Araripina,Sertão Pernambucano
2607406,PE,Itacuruba,,-38.6863416893,-8.7245150648,Itacuruba,,Itaparica,São Francisco Pernambucano
2607505,PE,Itaíba,,-37.4189484589,-8.9400544004,Itaiba,,Vale do Ipanema,Agreste Pernambucano
2607604,PE,Ilha de Itamaracá,,-34.823950567,-7.7465733177,Ilha de Itamaraca,,Itamaracá,Metropolitana de Recife
2607653,PE,Itambé,,-35.1106273574,-7.40926386,Itambe,,Mata Setentrional Pernambucana,Mata Pernambucana
2607703,PE,Itapetim,,-37.188439311,-7.3784285284,Itapetim,,Pajeú,Sertão Pernambucano
2607752,PE,Itapissuma,,-34.8892710487,-7.7740347647,Itapissuma,,Itamaracá,Metropolitana de Recife
2607802,PE,Itaquitinga,,-35.1026145695,-7.6663936085,Itaquitinga,,Mata Setentrional Pernambucana,Mata Pernambucana
2607901,PE,Jaboatão dos Guararapes,,-34.9211734673,-8.1653914674,Jaboatao dos Guararapes,,Recife,Metropolitana de Recife
2607950,PE,Jaqueira,,-35.7973952138,-8.727969878,Jaqueira,,Mata Meridional Pernambucana,Mata Pernambucana
2608008,PE,Jataúba,,-36.4988285484,-7.9872577772,Jatauba,,Vale do Ipojuca,Agreste Pernambucano
2608057,PE,Jatobá,,-38.2750376624,-9.1850699925,Jatoba,,Itaparica,São Francisco Pernambucano
2608107,PE,João Alfredo,,-35.591502369,-7.860188727,Joao Alfredo,,Médio Capibaribe,Agreste Pernambucano
2608206,PE,Joaquim Nabuco,,-35.5292418262,-8.6268982995,Joaquim Nabuco,,Mata Meridional Pernambucana,Mata Pernambucana
2608255,PE,Jucati,,-36.4903865237,-8.7070289644,Jucati,,Garanhuns,Agreste Pernambucano
2608305,PE,Jupi,,-36.4117337385,-8.7060968528,Jupi,,Garanhuns,Agreste Pernambucano
2608404,PE,Jurema,,-36.1359544906,-8.719667174,Jurema,,Garanhuns,Agreste Pernambucano
2608453,PE,Lagoa do Carro,,-35.3126019234,-7.8442324952,Lagoa do Carro,,Mata Setentrional Pernambucana,Mata Pernambucana
2608503,PE,LAGOA DE ITAENGA,,-35.2928036525,-7.9323781785,LAGOA DE ITAENGA,,Mata Setentrional Pernambucana,Mata Pernambucana
2608602,PE,Lagoa do Ouro,,-36.4643169318,-9.1241718379,Lagoa do Ouro,,Garanhuns,Agreste Pernambucano
2608701,PE,Lagoa dos Gatos,,-35.9071210443,-8.6492548646,Lagoa dos Gatos,,Brejo Pernambucano,Agreste Pernambucano
2608750,PE,Lagoa Grande,,-40.2707251265,-8.995051485,Lagoa Grande,,Petrolina,São Francisco Pernambucano
2608800,PE,Lajedo,,-36.3214966175,-8.6628568658,Lajedo,,Garanhuns,Agreste Pernambucano
2608909,PE,Limoeiro,,-35.455261051,-7.880198,Limoeiro,,Médio Capibaribe,Agreste Pernambucano
2609006,PE,Macaparana,,-35.4498749787,-7.5556806987,Macaparana,,Mata Setentrional Pernambucana,Mata Pernambucana
2609105,PE,Machados,,-35.5141405623,-7.6885724856,Machados,,Médio Capibaribe,Agreste Pernambucano
2609154,PE,Manari,,-37.6268229455,-8.9601081446,Manari,,Sertão do Moxotó,Sertão Pernambucano
2609204,PE,Maraial,,-35.8141175725,-8.7830776013,Maraial,,Mata Meridional Pernambucana,Mata Pernambucana
2609303,PE,Mirandiba,,-38.7345645823,-8.1202438022,Mirandiba,,Salgueiro,Sertão Pernambucano
2609402,PE,Moreno,,-35.0948690999,-8.11869453,Moreno,,Recife,Metropolitana de Recife
2609501,PE,Nazaré da Mata,,-35.2213386962,-7.737688,Nazare da Mata,,Mata Setentrional Pernambucana,Mata Pernambucana
2609600,PE,Olinda,,-34.8613103898,-7.9926600753,Olinda,,Recife,Metropolitana de Recife
2609709,PE,Orobó,,-35.6029820967,-7.7378951337,Orobo,,Médio Capibaribe,Agreste Pernambucano
2609808,PE,Orocó,,-39.5952457761,-8.6179456461,Oroco,,Petrolina,São Francisco Pernambucano
2609907,PE,Ouricuri,,-40.0814625767,-7.883151975,Ouricuri,,Araripina,Sertão Pernambucano
2610004,PE,Palmares,,-35.5883359938,-8.6790825,Palmares,,Mata Meridional Pernambucana,Mata Pernambucana
2610103,PE,Palmeirina,,-36.3273109987,-9.0016832851,Palmeirina,,Garanhuns,Agreste Pernambucano
2610202,PE,Panelas,,-36.0015757987,-8.667242285,Panelas,,Brejo Pernambucano,Agreste Pernambucano
2610301,PE,Paranatama,,-36.6584292681,-8.920145338,Paranatama,,Garanhuns,Agreste Pernambucano
2610400,PE,Parnamirim,,-39.575786823,-8.0901383272,Parnamirim,,Salgueiro,Sertão Pernambucano
2610509,PE,Passira,,-35.5816849952,-7.9788839418,Passira,,Médio Capibaribe,Agreste Pernambucano
2610608,PE,Paudalho,,-35.1791510624,-7.897135005,Paudalho,,Mata Setentrional Pernambucana,Mata Pernambucana
2610707,PE,Paulista,,-34.8847916197,-7.943188,Paulista,,Recife,Metropolitana de Recife
2610806,PE,Pedra,,-36.9427981489,-8.4984765,Pedra,,Vale do Ipanema,Agreste Pernambucano
2610905,PE,Pesqueira,,-36.6955147219,-8.3554561078,Pesqueira,,Vale do Ipojuca,Agreste Pernambucano
2611002,PE,Petrolândia,,-38.2207335453,-8.9773434644,Petrolandia,,Itaparica,São Francisco Pernambucano
2611101,PE,Petrolina,,-40.4999993347,-9.397375515,Petrolina,,Petrolina,São Francisco Pernambucano
2611200,PE,Poção,,-36.7058798977,-8.1862270089,Pocao,,Vale do Ipojuca,Agreste Pernambucano
2611309,PE,Pombos,,-35.3961953582,-8.14435986,Pombos,,Vitória de Santo Antão,Mata Pernambucana
2611408,PE,Primavera,,-35.3539433949,-8.3313760861,Primavera,,Mata Meridional Pernambucana,Mata Pernambucana
2611507,PE,Quipapá,,-36.01198953,-8.8278850221,Quipapa,,Mata Meridional Pernambucana,Mata Pernambucana
2611533,PE,Quixaba,,-37.8464456195,-7.7181264101,Quixaba,,Pajeú,Sertão Pernambucano
2611606,PE,Recife,true,-34.8889419446,-8.0627624831,Recife,,Recife,Metropolitana de Recife
2611705,PE,Riacho das Almas,,-35.8608749475,-8.1270327806,Riacho das Almas,,Vale do Ipojuca,Agreste Pernambucano
2611804,PE,Ribeirão,,-35.3761308237,-8.51111604,Ribeirao,,Mata Meridional Pernambucana,Mata Pernambucana
2611903,PE,Rio Formoso,,-35.1554328172,-8.6621710853,Rio Formoso,,Mata Meridional Pernambucana,Mata Pernambucana
2612000,PE,Sairé,,-35.7102477663,-8.3276135393,Saire,,Brejo Pernambucano,Agreste Pernambucano
2612109,PE,Salgadinho,,-35.6380612405,-7.9394837414,Salgadinho,,Médio Capibaribe,Agreste Pernambucano
2612208,PE,Salgueiro,,-39.1208509811,-8.0706775221,Salgueiro,,Salgueiro,Sertão Pernambucano
2612307,PE,Saloá,,-36.6927291742,-8.9759954809,Saloa,,Garanhuns,Agreste Pernambucano
2612406,PE,Sanharó,,-36.5625071954,-8.3629619689,Sanharo,,Vale do Ipojuca,Agreste Pernambucano
2612455,PE,Santa Cruz,,-40.3376876556,-8.2379611184,Santa Cruz,,Araripina,Sertão Pernambucano
2612471,PE,Santa Cruz da Baixa Verde,,-38.1531381818,-7.8214696823,Santa Cruz da Baixa Verde,,Pajeú,Sertão Pernambucano
2612505,PE,Santa Cruz do Capibaribe,,-36.2039500171,-7.9551895,Santa Cruz do Capibaribe,,Alto Capibaribe,Agreste Pernambucano
2612554,PE,Santa Filomena,,-40.615775185,-8.1605111673,Santa Filomena,,Araripina,Sertão Pernambucano
2612604,PE,Santa Maria da Boa Vista,,-39.8242357255,-8.8041265,Santa Maria da Boa Vista,,Petrolina,São Francisco Pernambucano
2612703,PE,Santa Maria do Cambucá,,-35.885243339,-7.8318134262,Santa Maria do Cambuca,,Alto Capibaribe,Agreste Pernambucano
2612802,PE,Santa Terezinha,,-37.4800327233,-7.3703557393,Santa Terezinha,,Pajeú,Sertão Pernambucano
2612901,PE,São Benedito do Sul,,-35.9311226194,-8.8104382342,Sao Benedito do Sul,,Mata Meridional Pernambucana,Mata Pernambucana
2613008,PE,São Bento do Una,,-36.4462983616,-8.5198675206,Sao Bento do Una,,Vale do Ipojuca,Agreste Pernambucano
2613107,PE,São Caitano,,-36.1373597958,-8.3273605,Sao Caitano,,Vale do Ipojuca,Agreste Pernambucano
2613206,PE,São João,,-36.3682530765,-8.8775593754,Sao Joao,,Garanhuns,Agreste Pernambucano
2613305,PE,São Joaquim do Monte,,-35.8094911721,-8.4321515,Sao Joaquim do Monte,,Brejo Pernambucano,Agreste Pernambucano
2613404,PE,São José da Coroa Grande,,-35.1457070847,-8.8941951307,Sao Jose da Coroa Grande,,Mata Meridional Pernambucana,Mata Pernambucana
2613503,PE,São José do Belmonte,,-38.75945378,-7.8617400547,Sao Jose do Belmonte,,Salgueiro,Sertão Pernambucano
2613602,PE,São José do Egito,,-37.2750721852,-7.4740251833,Sao Jose do Egito,,Pajeú,Sertão Pernambucano
2613701,PE,São Lourenço da Mata,,-35.0412775393,-7.995938,Sao Lourenco da Mata,,Recife,Metropolitana de Recife
2613800,PE,São Vicente Ferrer,,-35.4901218809,-7.5922127326,Sao Vicente Ferrer,,Médio Capibaribe,Agreste Pernambucano
2613909,PE,Serra Talhada,,-38.2963149475,-7.98799752,Serra Talhada,,Pajeú,Sertão Pernambucano
2614006,PE,Serrita,,-39.2926231744,-7.9543403981,Serrita,,Salgueiro,Sertão Pernambucano
2614105,PE,Sertânia,,-37.2673901013,-8.07245,Sertania,,Sertão do Moxotó,Sertão Pernambucano
2614204,PE,Sirinhaém,,-35.1164053547,-8.5933695,Sirinhaem,,Mata Meridional Pernambucana,Mata Pernambucana
2614303,PE,Moreilândia,,-39.5537537311,-7.6299826881,Moreilandia,,Araripina,Sertão Pernambucano
2614402,PE,Solidão,,-37.647470237,-7.6021256842,Solidao,,Pajeú,Sertão Pernambucano
2614501,PE,Surubim,,-35.7567841034,-7.8351570573,Surubim,,Alto Capibaribe,Agreste Pernambucano
2614600,PE,Tabira,,-37.5402657742,-7.591136513,Tabira,,Pajeú,Sertão Pernambucano
2614709,PE,Tacaimbó,,-36.2904043048,-8.3156107248,Tacaimbo,,Vale do Ipojuca,Agreste Pernambucano
2614808,PE,Tacaratu,,-38.1534611597,-9.1056996443,Tacaratu,,Itaparica,São Francisco Pernambucano
2614857,PE,Tamandaré,,-35.0906465455,-8.7046892785,Tamandare,,Mata Meridional Pernambucana,Mata Pernambucana
2615003,PE,Taquaritinga do Norte,,-36.0433376713,-7.9021598258,Taquaritinga do Norte,,Alto Capibaribe,Agreste Pernambucano
2615102,PE,Terezinha,,-36.6214759482,-9.0577780595,Terezinha,,Garanhuns,Agreste Pernambucano
2615201,PE,Terra Nova,,-39.3744218379,-8.2303579786,Terra Nova,,Petrolina,São Francisco Pernambucano
2615300,PE,Timbaúba,,-35.318772121,-7.511745674,Timbauba,,Mata Setentrional Pernambucana,Mata Pernambucana
2615409,PE,Toritama,,-36.056843493,-8.0066502709,Toritama,,Alto Capibaribe,Agreste Pernambucano
2615508,PE,Tracunhaém,,-35.237922814,-7.8026886127,Tracunhaem,,Mata Setentrional Pernambucana,Mata Pernambucana
2615607,PE,Trindade,,-40.2655906093,-7.7617946257,Trindade,,Araripina,Sertão Pernambucano
2615706,PE,Triunfo,,-38.1070603447,-7.8308763588,Triunfo,,Pajeú,Sertão Pernambucano
2615805,PE,Tupanatinga,,-37.3402334718,-8.7515816593,Tupanatinga,,Vale do Ipanema,Agreste Pernambucano
2615904,PE,Tuparetama,,-37.3111818113,-7.5987594648,Tuparetama,,Pajeú,Sertão Pernambucano
2616001,PE,Venturosa,,-36.8783720839,-8.5765269012,Venturosa,,Vale do Ipanema,Agreste Pernambucano
2616100,PE,Verdejante,,-38.9742826043,-7.9328837046,Verdejante,,Salgueiro,Sertão Pernambucano
2616183,PE,Vertente do Lério,,-35.8530027397,-7.7748194553,Vertente do Lerio,,Alto Capibaribe,Agreste Pernambucano
