ibge_code,ibge_city_code,name
431237740,4312377,São José
431237745,4312377,São Judas
431237750,4312377,Saúde
431238505,4312385,Monte Belo do Sul
431240105,4312401,Montenegro
431240113,4312401,Costa da Serra
431240118,4312401,Fortaleza
431240127,4312401,Pesqueiro
431240135,4312401,Santos Reis
431240140,4312401,Vendinha
431242705,4312427,Mormaço
431244305,4312443,Morrinhos do Sul
431244310,4312443,Costão
431244315,4312443,Morro de Dentro
431244320,4312443,Morro do Forno
431245005,4312450,Morro Redondo
431247605,4312476,Morro Reuter
431250005,4312500,Mostardas
431250010,4312500,Doutor Edgardo Pereira Velho
431250013,4312500,Rincão do Cristóvão Pereira
431250015,4312500,São Simão
431260905,4312609,Muçum
431261705,4312617,Muitos Capões
431261710,4312617,Bom Retiro
431261715,4312617,Capão Grande
431261720,4312617,Encruzilhada São Sebastião
431261725,4312617,Fazenda Laranjeiras
431261735,4312617,Morro Grande
431261745,4312617,Santa Rita
431261750,4312617,Várzea dos Antunes
431261755,4312617,Vila Ituim
431262505,4312625,Muliterno
431265805,4312658,Não-Me-Toque
431265815,4312658,São José do Centro
431267405,4312674,Nicolau Vergueiro
431270805,4312708,Nonoai
431275705,4312757,Nova Alvorada
431275715,4312757,General Cadorna
431280705,4312807,Nova Araçá
431290605,4312906,Nova Bassano
431295505,4312955,Nova Boa Vista
431300305,4313003,Nova Bréscia
431301105,4313011,Nova Candelária
431303705,4313037,Nova Esperança do Sul
431306005,4313060,Nova Hartz
431308605,4313086,Nova Pádua
431310205,4313102,Nova Palma
431310210,4313102,Canhemborá
431310215,4313102,Vila Cruz
431320105,4313201,Nova Petrópolis
431320107,4313201,Dos Boêmios
431320115,4313201,Pinhal Alto
431320120,4313201,Vale do Rio Caí
431330005,4313300,Nova Prata
431333405,4313334,Nova Ramada
431335905,4313359,Nova Roma do Sul
431337505,4313375,Nova Santa Rita
431339105,4313391,Novo Cabrais
431340905,4313409,Novo Hamburgo
431342505,4313425,Novo Machado
431342515,4313425,Pratos
431344105,4313441,Novo Tiradentes
431346605,4313466,Novo Xingu
431349005,4313490,Novo Barreiro
431350805,4313508,Osório
431350811,4313508,Aguapés
431350827,4313508,Atlântida-Sul
431350828,4313508,Borussia
431350835,4313508,Passinhos
431350845,4313508,Santa Luzia
431360705,4313607,Paim Filho
431365605,4313656,Palmares do Sul
431365615,4313656,Bacupari
431365616,4313656,Butiatuva
431365617,4313656,Casa Velha
431365620,4313656,Granja Getúlio Vargas
431365625,4313656,Frei Sebastião
431365630,4313656,Quintão
431370605,4313706,Palmeira das Missões
431370617,4313706,Quebrado
431370642,4313706,Santa Rosa
431370645,4313706,Santa Teresinha
431370652,4313706,São Bento
431380505,4313805,Palmitinho
431390405,4313904,Panambi
431395305,4313953,Pantano Grande
431395310,4313953,Aroeiras
431395320,4313953,Monte Castelo
431395330,4313953,Várzea
431400105,4314001,Paraí
431402705,4314027,Paraíso do Sul
431403505,4314035,Pareci Novo
431405005,4314050,Parobé
431405012,4314050,Poço Fundo
431405015,4314050,Santa Cristina
431406805,4314068,Passa Sete
431406810,4314068,Campo de Sobradinho
431406820,4314068,Murta
431406830,4314068,Pitingal
431407605,4314076,Passo do Sobrado
431410005,4314100,Passo Fundo
431410010,4314100,Bela Vista
431410017,4314100,Bom Recreio
431410035,4314100,Pulador
431410040,4314100,São Roque
431410045,4314100,Sede Independência
431413405,4314134,Paulo Bento
431415905,4314159,Paverama
431415915,4314159,Fazenda São José
431415920,4314159,Bom Jardim
431417505,4314175,Pedras Altas
431417510,4314175,Arroio Mau
431417515,4314175,Cerro do Baú
431417525,4314175,São Diogo
431420905,4314209,Pedro Osório
431420920,4314209,Matarazzo
431430805,4314308,Pejuçara
431440705,4314407,Pelotas
431440720,4314407,Cascata
431440725,4314407,Cerrito Alegre
431440727,4314407,Z/3
431440735,4314407,Monte Bonito
431440742,4314407,Rincão da Cruz
431440745,4314407,Quilombo
431440750,4314407,Santa Silvana
431440760,4314407,Triunfo
431442305,4314423,Picada Café
431445605,4314456,Pinhal
431446405,4314464,Pinhal da Serra
431447205,4314472,Pinhal Grande
431447220,4314472,Rincão do Appel
431449805,4314498,Pinheirinho do Vale
431450605,4314506,Pinheiro Machado
431450610,4314506,Candiota
431450620,4314506,Torrinhas
431455505,4314555,Pirapó
431455510,4314555,Figueira
431460505,4314605,Piratini
431460510,4314605,Segundo Distrito
431460515,4314605,Terceiro Distrito
431460520,4314605,Quarto Distrito
431460525,4314605,Quinto Distrito
431470405,4314704,Planalto
431470412,4314704,São Luiz
431470415,4314704,Santa Cruz
431470420,4314704,São José
431475305,4314753,Poço das Antas
431477905,4314779,Pontão
431477910,4314779,Sagrisa
431478705,4314787,Ponte Preta
431478730,4314787,Souto Neto
431480305,4314803,Portão
431490205,4314902,Porto Alegre
431500805,4315008,Porto Lucena
431505705,4315057,Porto Mauá
431507305,4315073,Porto Vera Cruz
431510705,4315107,Porto Xavier
431510720,4315107,Rincão Comprido
431513105,4315131,Pouso Novo
431514905,4315149,Presidente Lucena
431515605,4315156,Progresso
431515607,4315156,Batovira
431515610,4315156,Campo Branco
431515612,4315156,Constantino
431515620,4315156,Xaxim
431517205,4315172,Protásio Alves
431520605,4315206,Putinga
431520615,4315206,Xarqueada
431530505,4315305,Quaraí
431531305,4315313,Quatro Irmãos
431532105,4315321,Quevedos
431535405,4315354,Quinze de Novembro
431535420,4315354,Santa Clara do Ingaí
431535425,4315354,Sede Aurora
431540405,4315404,Redentora
431540410,4315404,São João
431540430,4315404,Sítio Cassemiro
431545305,4315453,Relvado
431550305,4315503,Restinga Seca
431555205,4315552,Rio dos Índios
431555210,4315552,Posse dos Linhares
431560205,4315602,Rio Grande
431560215,4315602,Povo Novo
431560220,4315602,Quinta
431560225,4315602,Taim
431560230,4315602,Ilha dos Marinheiros
431570105,4315701,Rio Pardo
431570110,4315701,Albardão
431570115,4315701,Bexiga
431570122,4315701,Iruí
431570123,4315701,João Rodrigues
431570124,4315701,Passo da Areia
431570127,4315701,Passo do Adão
431570130,4315701,Rincão Del Rei
431575005,4315750,Riozinho
431580005,4315800,Roca Sales
431580010,4315800,Campinho
431590905,4315909,Rodeio Bonito
431590910,4315909,Saltinho
431595805,4315958,Rolador
431595810,4315958,Igrejinha
431595825,4315958,Passo do Faxinal
431595830,4315958,Passo do Quaresma
431595840,4315958,Serrinha do Rosário
431600605,4316006,Rolante
431600610,4316006,Boa Esperança
431600617,4316006,Rolantinho
431610505,4316105,Ronda Alta
431610510,4316105,Alto Recreio
431620405,4316204,Rondinha
431630305,4316303,Roque Gonzales
431630310,4316303,Dona Otília
431630315,4316303,Rincão Vermelho
431640205,4316402,Rosário do Sul
431640210,4316402,Campo Sêco
431640215,4316402,Caverá
431640220,4316402,Mangueiras
431640225,4316402,São Carlos
431640230,4316402,Touro Passo
431642805,4316428,Sagrada Família
431642815,4316428,Leonel Rocha
431643605,4316436,Saldanha Marinho
431643610,4316436,Campinas
431645105,4316451,Salto do Jacuí
431645107,4316451,Capão Bonito
431645115,4316451,Tabajara
431645121,4316451,Júlio Borges
431645123,4316451,Passo Real
431645124,4316451,Rincão do Ivaí
431647705,4316477,Salvador das Missões
431647720,4316477,Santa Catarina
431650105,4316501,Salvador do Sul
431650109,4316501,Campestre
431650120,4316501,Linha Comprida
431650125,4316501,Linha São João
431660005,4316600,Sananduva
431660010,4316600,Rio Tigre
431670905,4316709,Santa Bárbara do Sul
431670918,4316709,Capão Alto
431670925,4316709,Itaíba
431673305,4316733,Santa Cecília do Sul
431675805,4316758,Santa Clara do Sul
431680805,4316808,Santa Cruz do Sul
431680807,4316808,Alto Paredão
431680810,4316808,Boa Vista
431680830,4316808,Monte Alverne
431680835,4316808,Rio Pardinho
431680838,4316808,Saraiva
431680841,4316808,São José da Reserva
431680842,4316808,São Martinho
431690705,4316907,Santa Maria
431690710,4316907,Arroio do Sol
431690712,4316907,Arroio Grande
431690715,4316907,Boca do Monte
431690720,4316907,Pains
431690723,4316907,Palma
431690733,4316907,Passo do Verde
431690735,4316907,Santa Flora
431690738,4316907,Santo Antão
431690750,4316907,São Valentim
431695605,4316956,Santa Maria do Herval
431697205,4316972,Santa Margarida do Sul
431697210,4316972,Bolso
431697215,4316972,Cambaizinho
431697220,4316972,Canas
431697230,4316972,Serrinha
431700405,4317004,Santana da Boa Vista
431710305,4317103,Sant'ana do Livramento
431710306,4317103,Cati
431710307,4317103,Espinilho
431710308,4317103,Ibicuí
431710310,4317103,Pampeiro
431710320,4317103,São Diogo
431710325,4317103,Upamaroti
431720205,4317202,Santa Rosa
431720210,4317202,Sete de Setembro
431725105,4317251,Santa Tereza
431730105,4317301,Santa Vitória do Palmar
431730107,4317301,Arvore Só
431730109,4317301,Atlântico
431730115,4317301,Curral Alto
431730120,4317301,Mirim
431730130,4317301,Taim
431740005,4317400,Santiago
431740015,4317400,Ernesto Alves
431740020,4317400,Florida
431740030,4317400,Tupantuba
431750905,4317509,Santo Ângelo
431750907,4317509,Atafona
431750910,4317509,Buriti
431750920,4317509,Colônia Municipal
431750925,4317509,Comandaí
431750933,4317509,Cristo Rei
431750941,4317509,Lajeado Cerne
431750942,4317509,Restinga Seca
431750943,4317509,Rincão dos Mendes
431750946,4317509,Rincão dos Meotti
431750947,4317509,Rincão dos Roratos
431750948,4317509,Ressaca Buriti
431750955,4317509,Sossego
431750960,4317509,União
431750970,4317509,Lajeado Micuim
431755805,4317558,Santo Antônio do Palma
431755820,4317558,Montes Carpatos
431755825,4317558,Santa Terezinha
431755830,4317558,São José
431760805,4317608,Santo Antônio da Patrulha
431760811,4317608,Catanduva Grande
431760812,4317608,Chicolomã
431760816,4317608,Evaristo
431760820,4317608,Miraguaia
431760830,4317608,Pinheirinhos
431770705,4317707,Santo Antônio das Missões
431770710,4317707,São José
431775605,4317756,Santo Antônio do Planalto
431775620,4317756,Rincão Doce
431780605,4317806,Santo Augusto
431780609,4317806,Nossa Senhora de Fátima
431780610,4317806,Pedro Paiva
431780613,4317806,Rincão dos Paivas
431780615,4317806,Santo Antônio
431790505,4317905,Santo Cristo
431790510,4317905,Sírio
431790512,4317905,Vila Bom Princípio Baixo
431790515,4317905,Vila Laranjeira
431795405,4317954,Santo Expedito do Sul
431800205,4318002,São Borja
431800225,4318002,Nhú-Porã
431800235,4318002,Samburá
431800240,4318002,Sarandi
431805105,4318051,São Domingos do Sul
431805115,4318051,Santa Gema
431810105,4318101,São Francisco de Assis
431810110,4318101,Beluno
431810118,4318101,Boa Vista
431810120,4318101,Toroquá
431820005,4318200,São Francisco de Paula
431820010,4318200,Cazuza Ferreira
431820020,4318200,Eletra
431820030,4318200,Juá
431820035,4318200,Lajeado Grande
431820040,4318200,Rincão dos Kroeff
431820045,4318200,Tainhas
431830905,4318309,São Gabriel
431830910,4318309,Azevedo Sodré
431830911,4318309,Batovi
431830912,4318309,Catuçaba
431830913,4318309,Cerro do Ouro
431830915,4318309,Suspiro
431830920,4318309,Tiaraju
431830925,4318309,Vacacaí
431840805,4318408,São Jerônimo
431840817,4318408,Gramal
431840820,4318408,Morrinhos
431840825,4318408,Quitéria
431842405,4318424,São João da Urtiga
431843205,4318432,São João do Polêsine
431843225,4318432,Recanto Maestro
431843230,4318432,Vale Vêneto
431844005,4318440,São Jorge
431845705,4318457,São José das Missões
431846505,4318465,São José do Herval
431848105,4318481,São José do Hortêncio
431849905,4318499,São José do Inhacorá
431850705,4318507,São José do Norte
431850710,4318507,Bojuru
431850715,4318507,Estreito
431860605,4318606,São José do Ouro
431860609,4318606,Brugnarotto
431860611,4318606,Cerro Azul
431860614,4318606,Jardim Alegre
431860617,4318606,Marmeleiro
431860619,4318606,São Miguel
431860620,4318606,São Pedro do Iraxim
431860625,4318606,Tanque
431860632,4318606,Vila Souza
431861405,4318614,São José do Sul
431862205,4318622,São José dos Ausentes
431862210,4318622,Faxinal Preto
431862215,4318622,São Gonçalo
431862220,4318622,Silveira
431862225,4318622,Várzea
431870505,4318705,São Leopoldo
431880405,4318804,São Lourenço do Sul
431880408,4318804,Boa Vista
431880410,4318804,Boqueirão
431880415,4318804,Esperança
431880420,4318804,Faxinal
431880425,4318804,Harmonia
431880435,4318804,Prado Novo
431880440,4318804,Taquaral
431890305,4318903,São Luiz Gonzaga
431890310,4318903,Afonso Rodrigues
431890314,4318903,Capela São Paulo
431890320,4318903,Rincão de São Pedro
431890323,4318903,Rincão dos Pintos
431890330,4318903,Santa Inês
431890335,4318903,São Lourenço das Missões
431900005,4319000,São Marcos
431900020,4319000,Pedras Brancas
431910905,4319109,São Martinho
431912505,4319125,São Martinho da Serra
431915805,4319158,São Miguel das Missões
431915810,4319158,Campestre
431915815,4319158,Coimbra
431915820,4319158,Mato Grande
431915827,4319158,Rincão dos Moraes
431915830,4319158,São João das Missões
431915835,4319158,São José
431920805,4319208,São Nicolau
431920820,4319208,Santo Isidro
431930705,4319307,São Paulo das Missões
431930710,4319307,Pinheiro Machado
431935605,4319356,São Pedro da Serra
431936405,4319364,São Pedro das Missões
431937205,4319372,São Pedro do Butiá
431937210,4319372,Butiá Inferior
431940605,4319406,São Pedro do Sul
431940610,4319406,Cerro Claro
431940615,4319406,Guassupi
431940645,4319406,Xiniquá
431950505,4319505,São Sebastião do Caí
431960405,4319604,São Sepé
431960420,4319604,Cerrito do Ouro
431960425,4319604,Jazidas
431960428,4319604,Tupanci
431960430,4319604,Vila Block
431970305,4319703,São Valentim
431971105,4319711,São Valentim do Sul
431971110,4319711,Fazenda Fialho
431971120,4319711,Santa Bárbara
431973705,4319737,São Valério do Sul
431975205,4319752,São Vendelino
431980205,4319802,São Vicente do Sul
431980210,4319802,Cavajuretã
431980215,4319802,Loreto
431990105,4319901,Sapiranga
431990125,4319901,Picada São Jacob
432000805,4320008,Sapucaia do Sul
432010705,4320107,Sarandi
432010710,4320107,Atiaçu
432010720,4320107,Barreirinho
432010730,4320107,Novo Sarandi
432020605,4320206,Seberi
432020610,4320206,Barrinha
432020615,4320206,Lajeado Bonito
432023005,4320230,Sede Nova
432023020,4320230,Monte Belo
432026305,4320263,Segredo
432026310,4320263,Bela Vista
432026318,4320263,Serrinha Velha
432026320,4320263,Tamanduá
432030505,4320305,Selbach
432030510,4320305,Arroio Grande
432030520,4320305,Floresta
432032105,4320321,Senador Salgado Filho
432032110,4320321,Esquina Ipiranga
432032112,4320321,Giruazinho
432032115,4320321,Vila Oito de Agosto
432035405,4320354,Sentinela do Sul
432040405,4320404,Serafina Corrêa
432040415,4320404,Silva Jardim
432045305,4320453,Sério
432050305,4320503,Sertão
432050310,4320503,Engenheiro Luiz Englert
432055205,4320552,Sertão Santana
432057805,4320578,Sete de Setembro
432060205,4320602,Severiano de Almeida
432060210,4320602,Mirim
432065105,4320651,Silveira Martins
432067705,4320677,Sinimbu
432070105,4320701,Sobradinho
432080005,4320800,Soledade
432080012,4320800,Bugre
432080027,4320800,Pinhal
432080035,4320800,Santa Terezinha
432085905,4320859,Tabaí
432090905,4320909,Tapejara
432090930,4320909,Vila Campos
432100605,4321006,Tapera
432100620,4321006,São Pedro
432100625,4321006,Vila Paz
432110505,4321105,Tapes
432120405,4321204,Taquara
432120407,4321204,Entrepelado
432120408,4321204,Fazenda Fialho
432120410,4321204,Padilha
432120413,4321204,Pega Fogo
432120417,4321204,Rio da Ilha
432120420,4321204,Santa Cruz da Concórdia
432130305,4321303,Taquari
432130307,4321303,Amoras
432132905,4321329,Taquaruçu do Sul
432135205,4321352,Tavares
432135210,4321352,Butiás
432135215,4321352,Capão Comprido
432135220,4321352,Tapera
432140205,4321402,Tenente Portela
432140212,4321402,Braço Forte
432140225,4321402,Daltro Filho
432140240,4321402,São Pedro
432143605,4321436,Terra de Areia
432143625,4321436,Sanga Funda
432145105,4321451,Teutônia
432145110,4321451,Pontes Filho
432146905,4321469,Tio Hugo
432147705,4321477,Tiradentes do Sul
432147710,4321477,Alto Uruguai
432147713,4321477,Lajeado Bonito
432147717,4321477,Novo Planalto
432147720,4321477,Porto Soberbo
432149305,4321493,Toropi
432149315,4321493,Linha Bonita
432150105,4321501,Torres
432150110,4321501,Glória
432160005,4321600,Tramandaí
432160015,4321600,Estância Velha
432160025,4321600,Nova Tramandaí
432162605,4321626,Travesseiro
432163405,4321634,Três Arroios
432163412,4321634,Coxilha Seca
432166705,4321667,Três Cachoeiras
432166710,4321667,Morro Azul
432166715,4321667,Rio do Terra
432166720,4321667,Vila Fernando Ferrari
432170905,4321709,Três Coroas
432180805,4321808,Três de Maio
432180811,4321808,Barrinha
432180815,4321808,Consolata
432180820,4321808,Manchinha
432180825,4321808,Progresso
432180830,4321808,Quaraim
432183205,4321832,Três Forquilhas
432185705,4321857,Três Palmeiras
432185710,4321857,Progresso
432190705,4321907,Três Passos
432190708,4321907,Alto Erval Novo
432190715,4321907,Bela Vista
432190722,4321907,Floresta
432190735,4321907,Padre Gonzales
432190745,4321907,Santo Antônio
432195605,4321956,Trindade do Sul
432200405,4322004,Triunfo
432200410,4322004,Costa da Cadeia
432200415,4322004,Passo Raso
432200420,4322004,Porto Batista
432210305,4322103,Tucunduva
432215205,4322152,Tunas
432215210,4322152,Cerro Preto
432215215,4322152,Despraiado
432215220,4322152,Nossa Senhora Aparecida
432215225,4322152,Pedregal
432215230,4322152,Rincão Comprido
432218605,4322186,Tupanci do Sul
432220205,4322202,Tupanciretã
432220207,4322202,Espinilho Grande
432225105,4322251,Tupandi
432230105,4322301,Tuparendi
432230110,4322301,Cerro Alto
432230115,4322301,Cinquentenário
432232705,4322327,Turuçu
